Municipio ;Departamento;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Aguada;Santander;11.04616257;11.67411594;12.05906038;13.2144419;14.2178398;15.87948532;15.09993448;15.25797503;16.87742375;16.31829169;18.85694465;23.24923318
Albania;Santander;81.2108361;75.63988591;104.1007683;100.7821731;119.1240192;147.2757675;132.6296351;129.1711004;183.1314055;232.488702;179.2135763;210.6563557
Aratoca;Santander;213.7145;227.2609673;243.5319093;245.2376317;199.5564985;194.3010594;219.2212478;224.800745;249.9690714;255.471254;292.4839914;391.7765549
Barbosa;Santander;255.170705;250.8025281;294.0954193;336.8560801;408.2905433;428.8073331;462.042214;422.8221065;457.0234587;407.4056456;491.9921813;605.7828818
Barichara;Santander;101.4822928;104.8317109;111.3751662;109.3779776;117.6859341;121.8738541;132.6772007;138.3658386;157.6142707;148.2427162;160.1827108;211.0628823
Barrancabermeja;Santander;9049.495419;9721.758092;10235.58874;12171.1537;11500.08423;11139.99384;12663.7885;14762.76078;15791.02724;11649.11179;15172.67407;19066.71661
Betulia;Santander;63.66944933;58.21164688;60.06186616;68.2677466;79.95960492;168.396271;155.1035704;208.5212019;205.6277231;178.7731311;222.5459406;277.8924366
Bolivar;Santander;75.32023702;89.2295004;110.1369167;132.9380305;127.2286402;137.2352792;149.6445815;150.9037761;150.8062079;143.8898593;164.3808636;248.238042
Cabrera;Santander;11.44349762;13.25861003;17.97500256;16.88240264;17.19073645;20.12793784;19.46334188;19.95118182;22.01390054;21.64816013;27.37480936;33.82584161
California;Santander;13.5504107;13.40874591;15.74500321;24.69594907;15.01383118;16.97696229;18.78964753;19.18140225;19.97446156;20.90761426;22.04944059;43.10445577
Capitanejo;Santander;42.35047294;45.81033685;51.89605122;55.85542969;54.57760641;58.98081245;61.46260252;71.94373936;81.9433684;75.2989285;92.71094649;126.5658289
Carcasi;Santander;67.53660398;36.1734793;34.58867438;42.00445795;46.49598103;47.10710235;43.31179999;45.17736244;42.85706441;40.48424447;51.46752341;63.48326872
Cepita;Santander;12.86812783;10.63056463;12.9210514;14.04159662;13.02134987;15.412081;17.51272134;17.49916554;22.03846842;19.9130957;25.54470866;31.22461599
Cerrito;Santander;90.90413436;74.06380114;63.27856401;64.72612066;72.92718061;76.27263927;64.8288164;69.18451184;67.33690601;62.23927799;73.38540193;91.94487594
Charala;Santander;88.70605579;107.0861244;117.0179857;125.0212979;122.4618882;129.5722162;139.7142101;147.80823;149.4536799;160.6778654;170.0856155;221.6933852
Charta;Santander;19.20344539;20.99779408;23.72257332;26.59130158;27.22078044;31.13975606;31.48494346;33.60340345;37.49376949;37.24419601;43.22973576;56.70039454
Chima;Santander;25.36157039;26.54639741;31.52716257;35.96987681;45.26155459;51.35746846;44.47855787;55.59222353;53.85568073;50.42980464;49.53025405;71.29625894
Chipata;Santander;29.51846461;31.62467489;38.70443151;39.45775607;39.72826161;53.87192138;41.82379833;48.68375084;48.23353617;46.33599858;60.00010175;78.19883127
Cimitarra;Santander;308.1464812;368.8835563;517.1474346;508.9260886;508.7727703;591.0000523;644.0211227;684.5981655;725.5481274;672.446164;799.9964933;1002.630378
Concepcion;Santander;44.59596344;58.52195448;59.04607027;65.98741439;57.74574642;75.19050065;60.62250244;52.65604779;55.23630239;52.48776264;60.27003961;77.76560874
Confines;Santander;22.21221657;24.97523091;30.63359838;36.53328739;40.23372073;43.755033;43.6437635;42.71981342;53.35030046;46.14227703;62.95006193;97.81633952
Contratacion;Santander;26.81185066;29.52153199;32.9347991;35.77511113;35.32250889;35.90600287;36.51231323;42.22026377;39.39655652;42.98951508;45.99520598;57.71647047
Coromoro;Santander;41.11499659;48.16617528;48.03014091;54.02849388;55.9543873;56.31811592;58.40773417;59.60366199;59.47869315;60.64441689;69.37115849;88.97091213
Curiti;Santander;108.0536395;97.38091407;128.5747725;146.3657031;147.2182779;164.5065168;148.3274257;155.4637344;150.3273136;134.8716807;199.1344293;295.1139574
El Carmen De Chucuri;Santander;168.432067;174.2884818;190.8577802;184.6559495;204.5561579;235.9167035;213.9698915;173.9212116;290.4007043;301.9375779;298.4901876;384.1906535
El Guacamayo;Santander;14.28298135;18.02962852;22.43366982;25.50992756;27.6054182;24.4309978;25.19999003;23.37163333;26.30522745;25.05606122;27.04205483;37.83830046
El Peno;Santander;28.13727426;24.96899812;32.70720189;36.40654698;37.40239837;38.8574125;38.51738476;43.25354915;48.03919771;45.11763042;53.93386258;64.42817761
El Playon;Santander;106.5421543;119.0676811;133.2506731;142.98234;151.2409181;173.0549039;152.3889296;161.9417258;169.7917469;164.4954229;219.2785615;292.671392
Encino;Santander;15.5833002;19.57419955;20.88956417;23.11764618;24.26285382;25.72429933;25.12005151;27.79765695;28.94717837;28.83296736;35.14547633;42.22424218
Enciso;Santander;30.71646385;33.73933186;29.17651618;32.68376945;33.44661765;34.53808949;32.24801709;32.99367872;41.33616965;39.77119506;48.00074174;72.83707167
Florian;Santander;35.5075123;36.53098851;41.29045684;45.86919044;47.02270782;68.27678429;70.09608543;73.265258;72.94268863;70.9366105;93.7064248;119.2497994
Floridablanca;Santander;2350.808561;2620.68906;2617.634642;3195.66327;3539.618443;3845.859012;4014.478074;4342.255208;4794.934091;4645.490604;5277.89012;6232.254881
Galan;Santander;23.64836493;29.35540494;29.48365713;31.32980602;33.18752244;36.78388361;37.00310864;40.06620485;37.94178943;42.98668233;50.06612256;62.11796269
Gambita;Santander;25.87352691;30.03060953;32.3387581;35.65827899;38.2683665;36.07774469;40.3443236;39.31091989;42.04668724;42.93144603;49.96451803;67.95453013
Giron;Santander;1782.335823;1801.878864;2094.872186;2513.545361;2547.962445;3189.675463;3699.003356;3909.980864;4110.190638;4240.937893;5210.731108;6403.737527
Guaca;Santander;45.87531902;55.99490389;68.1240253;68.4619183;72.25706679;73.28198093;66.89729264;70.06619105;75.39651516;70.29375625;81.99055075;111.6437536
Guadalupe;Santander;45.30163161;52.52955043;53.99557791;61.01680705;54.61907212;62.03125954;58.56515852;63.75182293;60.71041689;63.16309882;75.69764531;96.23681024
Guapota;Santander;20.80021436;25.51424881;24.53273084;27.50777747;31.29071674;33.61827088;31.88064616;33.427801;36.39791797;36.46287783;44.62739051;53.13989324
Guavata;Santander;43.56063774;49.32125139;52.70144412;57.95506062;64.77181236;69.35975012;47.57967368;57.0472931;54.76221276;51.14379429;61.78330601;81.77768524
Guepsa;Santander;34.89245131;39.34715565;39.60352545;45.98511268;47.80590194;45.1240446;40.44379641;46.20599425;62.97241334;55.74052357;76.42975944;94.69040514
Hato;Santander;14.41185263;19.57487321;29.10726939;26.16226478;26.11889882;27.86126486;29.21657607;28.74658388;31.50913353;31.83272668;37.42715374;45.62793804
Jesus Maria;Santander;29.57703113;33.52933718;32.82046563;40.11725497;36.60221875;35.57040486;36.2107355;43.23990763;42.17539588;42.01244783;45.93369887;60.38630149
Jordan;Santander;14.22175188;16.32675576;17.36988869;15.89864648;12.74513849;11.88651855;11.77016416;12.12555268;12.492803;14.99714501;18.29556003;25.04260389
La Belleza;Santander;45.13756612;49.23832069;59.14756549;63.80367143;64.22917494;65.31792742;62.29794488;66.49794435;65.85147546;63.80320292;79.99506665;97.25209433
Landazuri;Santander;119.3463467;121.4542734;129.8196877;128.6644224;133.6545744;145.2742621;151.1596914;166.562329;167.9010631;163.3296533;189.2681071;225.7819612
La Paz;Santander;35.90142414;37.51094031;48.98461813;52.83514368;52.88451687;48.66255648;46.84115291;49.60808242;52.43944662;59.83192274;57.59322433;75.42316215
Lebrija;Santander;825.6191727;833.6585095;850.4381592;1054.420917;1216.650769;1512.066131;1790.157195;2086.030986;2227.91072;2307.554758;2706.056041;3713.590526
Los Santos;Santander;216.7356638;193.8195854;209.1092227;258.1049754;259.6405187;283.4989736;313.0316113;351.3858756;336.77422;352.8221793;399.1788385;486.3336951
Macaravita;Santander;13.42629175;14.63833335;16.41898269;18.57672836;24.54451261;20.58671919;23.47933312;17.82884137;19.24604695;19.09529687;22.68007307;34.03140496
Malaga;Santander;144.6584439;165.8703588;166.3396105;182.3240963;180.7976102;196.0033445;210.9112988;221.4879844;235.6265897;214.0615808;279.6232491;339.2915134
Matanza;Santander;30.54676292;43.34191184;42.42607648;50.87012927;52.34651408;55.58785706;68.65242154;64.52036179;76.42129155;67.64645795;75.56801319;107.2614252
Mogotes;Santander;65.03880065;66.01950931;78.08196106;88.31213436;88.1167836;93.3798308;107.3944652;100.5508265;105.2582931;104.3784816;146.3778796;189.5388607
Molagavita;Santander;36.66545496;40.57523203;35.5671117;39.95149317;38.87952713;43.5356301;43.72679035;49.07280465;64.37807089;63.21567477;68.79336343;86.91289992
Ocamonte;Santander;31.76053811;38.08039701;39.87572213;45.37960452;48.60853015;55.98661638;59.10501095;62.96166712;67.68756975;67.9107978;86.47356653;112.1074776
Oiba;Santander;80.08572443;93.93939391;96.77354818;105.0508695;105.5145181;115.2160416;116.1306232;126.2273535;132.4499389;128.3274185;144.4465585;178.0573029
Onzaga;Santander;33.99365835;37.42253313;43.67453018;45.70730137;45.40196055;42.11459285;42.47930567;43.46828233;44.95165047;43.31940376;54.34642979;68.51833194
Palmar;Santander;8.200826963;9.610515997;10.56666298;12.70628945;13.04078587;14.67477185;14.8068507;14.72710232;14.51764258;14.56821199;16.31121472;20.23277295
Palmas Del Socorro;Santander;26.26217629;28.84050216;36.14748803;41.33280184;47.20019247;59.69789896;52.26304818;58.515034;62.05483382;68.02091198;76.01318774;115.2160344
Paramo;Santander;52.74951153;68.61080605;66.42845484;108.377499;134.8965477;141.6361428;93.87299608;104.6012354;107.6467463;100.9168019;115.7367736;171.4723402
Piedecuesta;Santander;1456.868516;1475.195426;1591.377799;2029.803532;2063.096862;2326.780645;2500.245814;2665.193205;2994.237848;2843.316558;3286.478441;3831.302161
Pinchote;Santander;51.84489915;54.28826332;61.0072963;73.19348123;80.53135846;82.09894683;87.48057753;88.66777597;86.13128924;81.73741828;111.2818483;152.5984131
Puente Nacional;Santander;110.6568742;112.2793891;119.9013557;129.7271622;133.0068267;141.5200457;179.8681571;154.530429;165.1362679;160.9958786;192.8131579;250.1950032
Puerto Parra;Santander;55.54689571;74.2605787;74.50967625;82.02775105;93.59906454;100.95517;103.1318595;106.1833879;118.1651452;119.1974446;160.0817597;193.7241135
Puerto Wilches;Santander;790.0110818;820.0576987;454.6248816;821.1940124;779.0097166;768.652273;853.1387508;851.8983746;916.7714311;936.9638025;1450.679873;1801.147635
Rionegro;Santander;599.383242;618.3729697;660.9710384;621.921983;714.5869597;725.9108363;816.0225902;878.7559494;1159.981587;689.4577634;802.8753394;1197.313872
Sabana de Torres;Santander;683.5350569;776.3145114;790.0611309;854.6814786;746.1735293;672.148979;732.8084018;746.5381862;773.7019454;720.5109251;969.6589488;1304.498825
San Andres;Santander;58.27651292;63.52077325;70.75854892;84.16437227;87.69552591;92.43893858;84.15802369;91.55076311;97.14722927;92.35640044;107.5136772;129.6904705
San Benito;Santander;29.63444924;28.06129111;31.2248758;33.3506613;36.96469653;35.90334896;37.66915548;42.97138855;45.66096308;76.94205756;102.4312994;153.3350505
San Gil;Santander;484.3528533;514.0026691;596.4060279;683.0358704;691.8202331;752.184863;766.5570077;817.2967887;871.8376667;799.4188233;1007.715617;1229.405084
San Joaquin;Santander;17.37289686;18.96598213;21.37464275;23.69714996;22.7596352;22.44297755;23.34538329;25.4033584;25.41758278;25.67369729;28.22577617;36.54472733
San Jose De Miranda;Santander;22.52472031;25.4652067;28.6215337;31.22756883;33.23059511;34.23269754;32.23022258;46.29221432;38.12429261;35.91014023;60.14623068;95.14879054
San Miguel;Santander;19.11177158;19.15441627;25.64622597;23.35037007;24.08918647;24.68006679;26.44587346;31.30392584;30.98537284;33.33662665;36.38215873;45.88306462
San Vicente De Chucuri;Santander;542.3525825;569.9376435;548.3576974;528.3036065;530.92024;610.3722305;589.517729;536.1071583;556.3479085;521.6620633;649.766031;819.7476836
Santa Barbara;Santander;14.62685769;15.90099642;20.19464154;24.39078556;37.45294113;45.09558322;41.6823239;32.85300674;33.43862134;28.32873741;30.33043326;35.65731289
Santa Helena Del Opon;Santander;31.70789796;33.98907327;37.24914556;43.11067872;47.27662988;50.81410525;39.16555725;40.52502563;40.73841809;42.21764272;43.95441181;53.37612819
Simacota;Santander;62.77791286;75.30512395;92.64961697;99.03451002;94.29494006;109.1495983;104.1932391;125.4874283;133.916566;124.4704577;173.302031;208.2653109
Socorro;Santander;305.2105552;309.2684191;345.1989513;375.8527276;380.8445696;414.837573;425.7512493;490.3718716;504.9433914;501.557451;597.1537611;781.2249931
Suaita;Santander;119.7613372;125.4897506;154.3543566;171.4225231;154.1335698;146.2295583;170.1943432;148.4823968;232.1676921;224.7131432;220.1232482;301.5088162
Sucre;Santander;45.62592939;51.76895676;56.99796135;63.64362891;64.2216293;75.30503437;69.47933711;67.44246579;74.62673282;70.54216763;72.6921752;84.5477941
Surata;Santander;25.74517855;29.82306232;27.26112953;29.44409633;28.81070189;33.54391808;34.50124717;36.34285063;42.73358312;46.24193242;47.33348929;60.11377225
Tona;Santander;75.41122241;80.83134363;88.72986735;88.52150576;122.4135128;156.4253467;139.2335948;248.8858735;209.8683008;220.4399573;205.7553026;342.574147
Valle De San Jose;Santander;56.25460434;75.10683363;74.28615143;82.63125906;108.4493648;113.1804777;104.8671811;96.50562926;95.4143429;97.27166513;115.2333287;155.3310056
Velez;Santander;158.4139146;181.4528;206.8824741;225.2646509;214.2217747;235.0443071;258.7606396;281.1494068;302.3753643;292.3370764;345.1981001;446.5967042
Vetas;Santander;25.05055345;28.24523199;18.14986954;24.85137424;19.29985795;22.83555037;24.11910638;24.71083006;26.3689772;27.1228649;33.40422144;38.08790052
Villanueva;Santander;121.7373347;130.8045699;132.2268755;116.9432001;89.01075704;83.66964232;82.72824132;112.6552714;97.22013056;102.4381068;127.1340583;161.6661591
Zapatoca;Santander;93.78364449;86.29366606;102.9216933;121.6189079;122.0933924;135.7926493;133.0415618;146.2947985;160.5284831;161.7746959;177.6828854;225.4426166
Sincelejo;Sucre;1692.911967;1991.266099;2204.374448;2433.630279;2674.219035;2838.243979;3101.723418;3334.817614;3571.560403;3581.928578;4071.023029;4564.947193
Buenavista;Sucre;46.12388884;50.5125693;54.32953739;57.58205531;58.85388538;76.8635942;78.57710287;87.2185792;91.01605979;85.30331768;107.3512893;125.7472793
Caimito;Sucre;41.75622944;48.99897779;52.61713045;64.49617064;69.63365061;80.00520707;78.34535062;81.64181201;100.3226491;91.83596435;103.1807914;115.5777158
Coloso (ricaurte);Sucre;21.45495548;23.13493769;28.27739862;31.97711207;35.54432294;39.36382328;37.32752447;35.65594759;37.81403263;35.81857098;44.06692042;53.39411835
Corozal;Sucre;244.0758963;237.6936618;273.1141878;295.8452454;304.5354998;339.1526934;418.2009768;447.9557753;451.7992545;431.2364897;507.3151815;604.0346333
Covenas;Sucre;88.6766152;102.3911255;120.3288382;145.2722445;156.5754749;194.1385621;217.1855949;228.3979096;242.3100886;175.5200538;229.1486168;273.8631545
Chalan;Sucre;13.73836809;17.38266745;17.57462341;20.85049468;19.50206184;23.97618652;25.48822004;27.78232536;30.94352682;30.94669333;31.01782012;38.02073087
El Roble;Sucre;30.77094829;36.0352642;37.15091543;36.89918692;39.3588509;45.006094;48.97772975;50.05006304;52.31102773;51.17461342;59.04620143;73.66359397
Galeras;Sucre;108.2367089;121.3241007;146.8291436;153.9867967;151.0998651;119.8895869;124.7201896;131.4929717;140.7982784;140.0018569;171.1924592;201.5887865
Guaranda;Sucre;77.62827951;87.20539694;93.38765906;101.7238457;107.157058;131.2065631;123.7614127;106.0643451;130.9034827;120.7128659;132.5488418;164.2118402
La Union;Sucre;34.10361964;40.94559015;45.7365096;52.19430012;55.16264139;70.09711993;68.73658148;71.8410881;79.16007288;82.2053165;101.5689532;139.8874139
Los Palmitos;Sucre;87.58680524;105.6677292;114.1132252;115.8820119;110.600625;106.7436408;128.1974954;135.9278787;135.1462122;129.4962331;156.1705819;186.1987969
Majagual;Sucre;110.4284231;138.2708662;143.6289667;155.1370764;176.6396743;228.8899106;215.3813513;188.5141966;237.2900505;255.4948469;276.2527784;334.1458811
Morroa;Sucre;45.78228781;49.24266595;57.78774308;60.33864734;65.82469892;80.12471076;83.2101589;95.1532392;92.83532177;84.16361929;100.5313285;118.9948396
Ovejas;Sucre;107.5398139;97.72108001;98.73547454;101.6708041;107.9889525;126.4912236;162.8156632;177.5086102;175.6868043;166.2410398;191.7554154;235.9007098
Palmito;Sucre;46.63640585;55.29487632;61.12750756;69.04613048;81.90460429;70.35059935;79.36142134;92.17823288;99.56140107;104.4320515;121.5448099;160.8879863
Sampues;Sucre;207.1875214;197.4466177;219.054741;224.4762366;215.7525589;189.5420979;212.2086973;246.5950807;258.0811456;242.6560611;274.3953091;333.1627172
San Benito Abad;Sucre;74.93706788;88.17763137;108.5991481;119.6576755;117.2654511;148.8051676;155.5176057;143.2248752;165.2753193;150.7904067;164.2974399;194.8897732
San Juan De Betulia;Sucre;56.65277545;54.76503092;57.07492016;72.27514776;73.68829645;78.1252809;96.89662657;102.6996729;93.67738957;91.23797785;108.4437533;129.7093563
San Marcos;Sucre;239.9541721;231.0726663;233.9186063;261.8118531;296.6399451;363.9963191;358.7281611;363.7240101;386.4288378;384.5030759;430.9041281;507.8641187
San Onofre;Sucre;206.3395075;184.6160044;198.3266127;230.9172412;225.8532291;239.8398211;261.5117513;275.4123901;276.4633979;279.2053484;348.903977;413.6510656
San Pedro;Sucre;88.07762596;100.5271117;105.1378594;136.971894;117.0414662;120.2789242;121.5042983;129.6587957;137.5529529;123.8636655;148.3200542;158.3420286
Since;Sucre;126.5176911;142.9101358;154.9152795;168.5320535;163.1406634;170.0101073;175.2147711;182.8868021;215.2101408;203.5977188;239.2500684;286.9287963
Sucre;Sucre;73.38451248;85.59637175;103.9983931;113.7983406;112.076225;139.035705;137.8994239;138.150553;162.9659979;167.2593955;182.5045995;194.920314
Tolu;Sucre;142.609107;176.810841;197.1768673;211.9217172;227.8508723;226.8610151;238.6507407;251.9839325;273.9164284;260.1293441;302.4722006;367.3264959
Toluviejo;Sucre;213.2881511;253.1781812;262.6418987;313.1143182;437.8446414;560.7162249;514.7293128;528.9538787;552.2022702;539.677856;636.188347;752.8207283
Ibague;Tolima;4610.430176;4966.15391;5467.684663;6296.615955;6614.362322;7278.968264;7859.016971;8250.0856;8791.095939;8421.800584;9704.935465;11132.88112
Alpujarra;Tolima;33.70363467;39.95203419;41.38078042;47.81199003;51.38591945;68.13294362;87.17045965;94.09015853;89.17401493;53.5117232;75.84474794;99.24644973
Alvarado;Tolima;102.191407;95.52949364;106.4061742;117.8658372;116.3986515;141.2361205;127.7031184;122.4333719;149.9596562;140.5846298;156.3876269;206.940654
Ambalema;Tolima;89.77638013;71.9107715;86.6750224;85.08141131;100.167225;101.2907602;77.17131297;133.3287148;99.92295119;106.2894415;99.10774976;141.2245739
Anzoategui;Tolima;80.68764581;85.50531219;82.73995449;87.07600032;94.34234072;104.7320924;119.195806;129.6087657;132.9875521;148.0970492;173.4505159;216.2166063
Armero;Tolima;107.1046138;102.1444037;106.455548;124.3646517;134.4233421;143.2756936;94.63923082;90.11795933;154.7012827;162.2261306;161.7746447;234.3674654
Ataco;Tolima;110.3533927;135.3693791;150.79677;160.558923;181.6404587;209.0886343;244.6795939;235.8234495;240.8513976;272.1765956;312.3570989;392.7722187
Cajamarca;Tolima;183.0168957;172.7769822;151.2301491;174.247496;187.428643;194.2820904;167.7263298;188.2676945;192.5673318;203.8533704;252.9950567;315.4728434
Carmen De Apicala;Tolima;59.26971443;67.70149525;77.35196103;75.59419184;84.8609248;101.1120123;103.3192594;112.7389913;117.7904046;107.0020619;135.112171;160.0548622
Casabianca;Tolima;43.09063582;31.16237213;42.31518363;45.5090149;50.82384121;74.59296183;94.71841608;93.73722739;95.70080081;134.2979881;176.232492;190.850046
Chaparral;Tolima;286.9428043;335.2553724;397.666175;374.5652281;405.0325679;459.4226356;493.3403919;496.0378687;551.6336882;607.0699187;656.8863005;826.3964135
Coello;Tolima;62.15425701;50.25597549;176.0770775;226.5547054;239.5673467;271.5152444;252.6192323;325.575169;325.3886036;291.7756942;339.9975163;418.0577733
Coyaima;Tolima;103.6252331;122.4578872;126.3274937;130.8453545;126.6726986;141.4903342;196.8155026;187.0830313;243.4451769;198.089298;236.8799607;263.2576253
Cunday;Tolima;53.55996373;47.53060603;67.69625416;69.2879993;80.65009376;126.8647924;95.47077962;79.92259651;101.1180927;81.82614927;99.19576023;125.3125672
Dolores;Tolima;49.97937574;38.7500824;92.28777097;81.25576462;72.1945673;88.18411469;80.11957998;82.80972815;99.89724614;94.67067685;122.2654213;158.5491175
Espinal;Tolima;982.7244583;1093.268701;1224.845739;1430.622207;1627.801168;1810.65463;1809.622557;1780.803066;2065.528035;1701.269656;1980.899309;2467.352314
Falan;Tolima;57.23912764;59.13032515;70.82148028;75.73218456;81.42542164;101.7603657;88.47866657;102.5255969;90.6055079;96.37438458;124.8669672;173.5603573
Flandes;Tolima;172.1791263;170.4714332;201.3955859;207.4846241;235.6876482;266.0059087;277.0609433;296.1233338;316.1309741;287.0756807;339.5277902;420.6375112
Fresno;Tolima;247.0454984;257.3712417;288.5616164;300.3365195;319.1495951;366.3969996;442.1407445;437.611566;432.8737482;463.2030165;662.6963578;814.4256922
Guamo;Tolima;319.9822478;289.5022291;312.714736;335.7974855;352.6575245;335.4493315;412.9686371;479.2709218;427.2474535;516.6158015;661.8926625;719.6921423
Herveo;Tolima;52.87155178;65.44688124;72.43492871;77.79395467;79.64282679;85.48406514;87.31278165;88.01995678;115.5832635;107.0160236;157.7172373;205.3209326
Honda;Tolima;122.2513125;138.7576091;154.3924376;164.9788311;179.4919352;203.5300293;226.9445436;233.8834032;225.2309307;201.3824024;247.3721397;297.8432726
Icononzo;Tolima;70.96858756;72.0044117;74.73536156;79.29166487;82.63721762;99.42695026;102.8332153;115.791043;152.2826739;146.2240006;181.3584463;285.3395776
Lerida;Tolima;158.2971798;154.8129329;201.3924309;187.8123141;261.8698244;243.2815927;252.9711628;247.1669208;265.5641264;288.0861921;278.2457729;366.8484732
Libano;Tolima;271.8708324;347.5056183;318.2217166;323.9358735;344.2214565;399.8107377;368.6494806;430.7362115;459.0314216;440.660959;515.3851914;644.0739297
Mariquita;Tolima;304.8471494;295.3460743;363.5540404;407.3736903;410.6138076;451.3539718;414.5916092;475.587939;579.4253447;546.8860919;649.1540499;809.5857799
Melgar;Tolima;1079.828454;1136.695988;1050.951945;915.3797581;760.2817564;674.6841353;772.9663903;877.8894967;868.7159701;727.998789;927.7976291;1168.17259
Murillo;Tolima;36.42178328;38.02353168;43.99649356;48.0223254;41.82777952;43.4027922;49.96113769;48.03332861;51.40807036;52.74833969;51.55514436;64.47744624
Natagaima;Tolima;79.36897473;90.93552757;105.4701572;110.0596392;133.9838623;120.0004837;114.0403448;124.3470993;132.5215339;124.4354107;140.9240903;190.326075
Ortega;Tolima;282.7417541;301.1714055;303.5706957;296.5902326;275.334187;251.0198615;352.7807905;328.659271;360.5706159;285.0209774;379.1830908;484.9916036
Palocabildo;Tolima;52.26625632;49.17040499;68.10733735;70.08506647;76.90028597;86.07380125;88.43014887;96.94595878;103.9532315;104.1224034;131.3431751;180.4407856
Piedras;Tolima;199.1430274;196.5462823;179.755672;187.8917821;155.6839933;175.3266681;189.6326684;200.6724587;164.4252792;183.3766918;198.6980642;248.9018499
Planadas;Tolima;169.1189413;235.6935729;208.9434122;220.0388509;264.153732;302.8185804;276.266757;319.1690604;373.3419648;340.5253682;468.1181325;601.4418116
Prado;Tolima;100.3369149;101.5629522;106.351396;101.8061808;113.3011444;125.349565;131.0081869;136.8181308;146.0614068;146.4399972;157.9186085;211.4154468
Purificacion;Tolima;873.7078246;922.6479072;678.2028078;522.1632882;417.1785752;415.7916051;457.803808;450.9095004;471.9836437;495.8745689;498.1097266;704.6003042
Rioblanco;Tolima;175.1788018;142.265547;151.2307925;165.6539978;169.7851643;182.9353506;206.9496895;202.3154129;214.3650611;211.74856;245.7953688;293.837046
Roncesvalles;Tolima;49.4562567;51.1414082;59.64470903;61.08000803;61.05627656;74.61099993;84.87537814;88.40565786;88.59999456;91.20497002;99.43463072;149.8640404
Rovira;Tolima;117.4105617;122.2096827;155.8580605;170.4884442;186.1477709;206.3803424;196.6719998;228.095063;269.2364799;256.2023924;305.9903045;429.5632913
Saldana;Tolima;126.6251638;165.3712815;196.2884821;181.2683938;229.537096;264.2066784;200.8798852;191.250525;213.9042692;224.1164609;204.8948117;319.694936
San Antonio;Tolima;79.07431826;86.9994488;96.81560876;104.3565885;107.6959612;116.9022613;114.4515525;133.7845174;137.2662593;134.8116753;168.586873;227.4799257
San Luis;Tolima;98.68382669;95.41157965;108.6971657;120.5987773;122.2919247;120.6215402;125.1749711;122.2495887;149.5502024;155.7289073;199.8041153;291.162529
Santa isabel;Tolima;46.94933614;56.5505413;61.96998231;56.08567918;58.42596224;79.08648557;92.10179005;91.52492676;94.34458688;95.38815961;103.5075385;139.2687482
Suarez;Tolima;29.18351449;28.11529708;34.90565411;39.03668758;36.24957416;35.46040702;40.13701223;46.17088947;34.37201221;34.39710923;39.75717033;49.51431698
Valle De San Juan;Tolima;39.5375262;50.32570315;51.95254362;65.40217581;67.30423274;67.25088497;68.06788635;68.78152888;64.51004073;69.49507925;115.205302;129.9583236
Venadillo;Tolima;153.4525182;144.3270165;158.590253;166.008433;233.4259426;234.3477878;253.4643236;220.3190197;219.5841093;230.3730291;222.4125194;267.7380305
Villahermosa;Tolima;63.55185937;70.82392514;80.67979992;93.30511039;86.31076253;94.76391673;96.26967365;107.745851;112.050036;114.3449558;133.293276;209.364931
Villarrica;Tolima;48.00000402;44.44890691;49.8431004;49.45031401;48.26204717;52.67521545;58.96190635;56.72200039;59.76373829;43.61336628;75.09771855;105.8038701
Cali;Valle Del Cauca;23894.92875;26362.63319;28322.44974;30617.79931;32673.57365;35666.45496;38161.17538;40703.27972;43780.06614;42836.50728;48604.33996;55430.41714
Alcala;Valle Del Cauca;116.2659452;114.7121342;131.0853841;143.3766499;150.8056382;174.739267;197.5462985;198.638676;269.9815889;229.2459055;308.5608735;460.9767485
Andalucia;Valle Del Cauca;226.9645848;198.1519109;195.894847;213.7195725;226.7815479;266.1693506;299.7696428;316.7937263;315.9716644;359.1918433;360.3704803;511.5970603
Ansermanuevo;Valle Del Cauca;216.1675441;222.661868;223.0828505;238.4790397;240.8707056;246.8124136;253.440066;278.7280994;311.6122715;297.3018288;366.2965089;522.0897314
Argelia;Valle Del Cauca;58.52593479;65.47126187;69.30790043;79.19263284;80.90929579;72.98495587;68.2171144;77.44057884;91.45458707;97.7770545;112.812725;180.1316166
Bolivar;Valle Del Cauca;127.1984982;140.4476085;143.1365533;159.9375374;168.7530277;182.9425324;181.123847;213.4267137;208.7040524;244.5678852;272.530357;388.51323
Buenaventura;Valle Del Cauca;2679.641853;3008.628146;3147.126072;3426.167993;3578.69038;3707.829172;3893.105831;4178.64007;4151.323217;4018.548981;4797.912199;5552.910535
Buga;Valle Del Cauca;1786.548264;1972.01677;2009.898703;2238.097821;2601.545106;2731.926406;2827.940509;3011.529843;3381.877657;3405.450444;4131.697648;4950.379502
Bugalagrande;Valle Del Cauca;750.6939009;745.0977638;745.9501379;784.3988301;660.5259292;825.5795814;985.4352773;958.0759317;1060.024282;1058.278669;1107.589774;1410.255628
Caicedonia;Valle Del Cauca;329.734834;354.2725871;369.4306107;400.0256432;430.6753426;490.2866344;593.0400343;573.4489969;602.0789631;508.139497;604.7466617;786.0707397
Calima;Valle Del Cauca;170.0374781;165.157159;194.0597823;204.2737566;217.2743746;217.5613675;220.5559142;255.7834281;318.4262746;320.0288183;498.2417486;545.8798937
